client_id,study_group,highest_step_reached,step_hierarchy,completed_process,total_backwards_movements,encountered_errors,calls_6_mnth,gendr,logons_6_mnth,clnt_age,bal,clnt_tenure_yr
1368,Control,start,1,No,,No,6.0,F,9.0,45.0,61956.25,5.0
1585978,Control,confirm,5,Yes,,No,6.0,U,9.0,28.5,50301.54,6.0
2268089,Control,step_3,4,No,,No,5.0,U,8.0,67.0,44365.14,6.0
2584059,Control,confirm,5,Yes,,No,2.0,M,5.0,67.5,40395.96,9.0
8632691,Control,start,1,No,,No,6.0,F,9.0,31.0,42022.1,17.0
4767439,Control,step_1,2,No,,No,3.0,M,6.0,34.0,134584.28,9.0
3793051,Control,confirm,5,Yes,,No,2.0,M,5.0,58.5,40809.44,14.0
8597986,Control,start,1,No,,No,6.0,U,9.0,35.0,52585.14,6.0
6055104,Control,step_2,3,No,,No,6.0,F,9.0,55.0,78135.76,17.0
7491018,Control,confirm,5,Yes,,No,3.0,U,6.0,19.0,43702.42,4.0
1364740,Control,start,1,No,,No,2.0,F,5.0,49.0,148319.29,18.0
8864663,Control,start,1,No,,No,3.0,U,6.0,26.0,40194.91,5.0
1230381,Control,confirm,5,Yes,,No,3.0,M,6.0,48.5,74602.21,8.0
4319069,Control,start,1,No,,No,2.0,M,5.0,24.0,55169.44,14.0
3002288,Control,confirm,5,Yes,,No,2.0,M,5.0,28.5,48500.25,12.0
5817789,Control,start,1,No,,No,0.0,F,3.0,42.0,70172.63,13.0
3542559,Control,confirm,5,Yes,,No,1.0,F,4.0,64.5,87072.28,10.0
6705940,Control,step_3,4,No,,No,1.0,F,4.0,22.0,33016.86,8.0
9159730,Control,start,1,No,,No,0.0,F,3.0,61.0,63998.86,24.0
4835507,Control,step_3,4,No,,No,0.0,M,3.0,55.0,205669.64,14.0
6501980,Control,confirm,5,Yes,,No,0.0,M,3.0,48.0,114008.49,8.0
1100496,Control,start,1,No,,No,2.0,U,5.0,28.0,30363.07,4.0
7619691,Control,confirm,5,Yes,,No,6.0,U,9.0,34.5,155293.34,5.0
5152410,Control,confirm,5,Yes,,No,0.0,U,3.0,63.5,42820.82,19.0
7426976,Control,step_1,2,No,,No,6.0,F,9.0,75.0,35547.14,10.0
6768335,Control,confirm,5,Yes,,No,3.0,F,6.0,66.5,42613.1,10.0
2890508,Control,confirm,5,Yes,,No,5.0,M,8.0,25.5,56618.28,5.0
8881406,Control,confirm,5,Yes,,No,0.0,U,3.0,27.5,51137.09,6.0
9253375,Control,confirm,5,Yes,,No,1.0,M,4.0,44.5,88704.07,14.0
1129989,Control,confirm,5,Yes,,No,2.0,F,5.0,44.0,124170.14,16.0
1830511,Control,start,1,No,,No,5.0,F,8.0,52.0,84320.19,8.0
208722,Control,step_2,3,No,,No,0.0,U,3.0,57.0,49300.06,6.0
8836730,Control,step_2,3,No,,No,0.0,U,3.0,39.0,62632.88,6.0
8816651,Control,start,1,No,,No,6.0,U,9.0,26.0,61217.45,6.0
4580972,Control,step_2,3,No,,No,0.0,U,3.0,56.0,30185.17,5.0
9348632,Control,step_3,4,No,,No,5.0,M,8.0,31.0,136833.45,13.0
4700525,Control,start,1,No,,No,5.0,M,8.0,31.0,161716.74,12.0
4490901,Control,confirm,5,Yes,,No,0.0,U,3.0,35.5,44761.96,6.0
9086783,Control,confirm,5,Yes,,No,1.0,M,4.0,61.5,49296.18,27.0
1570423,Control,start,1,No,,No,5.0,U,8.0,29.0,43808.82,3.0
2182225,Control,confirm,5,Yes,,No,1.0,U,4.0,48.5,326330.14,5.0
5523886,Control,confirm,5,Yes,,No,6.0,M,9.0,35.5,199047.32,16.0
9272674,Control,step_2,3,No,,No,6.0,U,9.0,26.0,42125.73,7.0
1022555,Control,step_1,2,No,,No,4.0,M,7.0,36.0,408590.22,25.0
140690,Control,step_2,3,No,,No,2.0,M,5.0,35.0,427585.75,17.0
9623278,Control,confirm,5,Yes,,No,1.0,F,4.0,21.5,46481.31,9.0
2712440,Control,start,1,No,,No,2.0,F,5.0,34.0,77186.17,15.0
6003283,Control,step_2,3,No,,No,3.0,F,6.0,57.0,44776.38,12.0
4738551,Control,step_3,4,No,,No,6.0,U,9.0,72.0,36655.11,7.0
6660518,Control,confirm,5,Yes,,No,1.0,M,4.0,28.5,78991.32,11.0
9382804,Control,start,1,No,,No,2.0,U,5.0,41.0,35245.04,9.0
7731901,Control,confirm,5,Yes,,No,4.0,M,7.0,41.5,93972.84,12.0
2621982,Control,confirm,5,Yes,,No,4.0,U,7.0,40.5,50779.36,8.0
1248713,Control,start,1,No,,No,6.0,M,9.0,52.0,79499.9,20.0
3925764,Control,start,1,No,,No,1.0,M,4.0,47.0,84755.63,22.0
6862376,Control,start,1,No,,No,1.0,M,4.0,25.0,52309.97,5.0
1001849,Control,step_2,3,No,,No,1.0,U,4.0,23.0,153683.92,5.0
5780472,Control,confirm,5,Yes,,No,4.0,U,7.0,38.0,38215.05,5.0
9977376,Control,step_3,4,No,,No,1.0,U,4.0,30.0,29399.32,6.0
6588643,Control,confirm,5,Yes,,No,6.0,U,9.0,35.5,64614.25,6.0
209511,Control,confirm,5,Yes,,No,6.0,U,9.0,36.5,48219.92,4.0
1629754,Control,confirm,5,Yes,,No,1.0,U,4.0,31.5,64592.37,5.0
681768,Control,step_3,4,No,,No,6.0,F,9.0,45.0,497193.1,23.0
2445571,Control,start,1,No,,No,6.0,M,9.0,48.0,168795.6,20.0
4468780,Control,confirm,5,Yes,,No,3.0,F,6.0,68.5,681199.2,26.0
9516881,Control,start,1,No,,No,2.0,F,5.0,40.0,178689.56,18.0
6838075,Control,start,1,No,,No,3.0,M,6.0,31.0,76394.33,10.0
5508496,Control,start,1,No,,No,5.0,U,8.0,34.0,87019.37,14.0
1834743,Control,step_1,2,No,,No,2.0,U,5.0,57.0,47520.92,4.0
2936546,Control,start,1,No,,No,4.0,F,8.0,45.0,68171.53,18.0
4575555,Control,confirm,5,Yes,,No,6.0,F,9.0,41.0,152792.98,15.0
2754914,Control,confirm,5,Yes,,No,6.0,F,9.0,52.0,195067.71,13.0
8117599,Control,confirm,5,Yes,,No,5.0,U,8.0,63.5,78836.03,4.0
4473377,Control,confirm,5,Yes,,No,0.0,M,3.0,36.5,69078.51,15.0
1534996,Control,confirm,5,Yes,,No,6.0,U,9.0,43.0,270844.68,6.0
5011535,Control,step_2,3,No,,No,5.0,F,8.0,53.0,120108.69,20.0
238874,Control,step_3,4,No,,No,4.0,F,7.0,60.0,42848.31,15.0
7720996,Control,step_3,4,No,,No,6.0,M,9.0,65.0,621354.45,29.0
9056002,Control,step_2,3,No,,No,6.0,U,9.0,44.0,410446.88,6.0
6271685,Control,step_3,4,No,,No,3.0,M,6.0,62.0,27199.11,20.0
8514501,Control,confirm,5,Yes,,No,0.0,U,3.0,43.5,28615.45,6.0
8350244,Control,confirm,5,Yes,,No,0.0,M,3.0,43.5,68204.24,13.0
3354034,Control,confirm,5,Yes,,No,1.0,M,4.0,50.5,139198.34,14.0
8042778,Control,confirm,5,Yes,,No,2.0,U,5.0,28.5,31402.88,5.0
2230340,Control,step_3,4,No,,No,4.0,U,7.0,55.0,146384.04,6.0
8781195,Control,confirm,5,Yes,,No,6.0,F,9.0,44.0,31950.96,8.0
1499746,Control,confirm,5,Yes,,No,6.0,M,9.0,74.5,362024.04,20.0
9895741,Control,confirm,5,Yes,,No,6.0,M,9.0,58.5,57049.66,19.0
9829569,Control,confirm,5,Yes,,No,4.0,F,7.0,31.5,53181.56,22.0
9502520,Control,step_1,2,No,,No,1.0,M,4.0,25.0,24008.04,17.0
6492992,Control,confirm,5,Yes,,No,6.0,M,9.0,43.5,276565.03,23.0
8154299,Control,confirm,5,Yes,,No,3.0,M,6.0,50.5,29501.11,4.0
5053245,Control,confirm,5,Yes,,No,6.0,F,9.0,65.5,89980.58,9.0
5676420,Control,confirm,5,Yes,,No,2.0,U,5.0,53.0,62039.03,6.0
6136568,Control,confirm,5,Yes,,No,3.0,U,6.0,44.5,287507.6,13.0
8101,Control,confirm,5,Yes,,No,6.0,M,9.0,70.5,257863.03,11.0
6392480,Control,start,1,No,,No,6.0,M,9.0,53.0,49968.32,18.0
5899425,Control,confirm,5,Yes,,No,1.0,F,4.0,81.5,48048.48,31.0
1682282,Control,confirm,5,Yes,,No,0.0,U,3.0,66.5,34499.15,7.0
2023072,Control,start,1,No,,No,2.0,M,6.0,55.0,32097.86,15.0
8033535,Control,confirm,5,Yes,,No,5.0,F,8.0,43.5,549277.2,20.0
7097753,Control,start,1,No,,No,6.0,U,9.0,59.0,91404.9,28.0
2753144,Control,confirm,5,Yes,,No,4.0,U,7.0,46.5,137869.57,6.0
9409836,Control,confirm,5,Yes,,No,5.0,M,8.0,53.5,325629.71,24.0
3892244,Control,confirm,5,Yes,,No,6.0,M,9.0,53.5,25755.67,19.0
906669,Control,confirm,5,Yes,,No,6.0,U,9.0,70.5,113132.41,10.0
3706299,Control,confirm,5,Yes,,No,4.0,F,7.0,50.0,240874.75,14.0
5417393,Control,step_1,2,No,,No,1.0,F,4.0,50.0,46256.67,22.0
1035115,Control,start,1,No,,No,1.0,F,4.0,58.0,43701.58,12.0
4419732,Control,step_3,4,No,,No,5.0,U,8.0,38.0,38840.5,15.0
4088251,Control,start,1,No,,No,0.0,F,3.0,28.0,44158.77,20.0
8781957,Control,step_2,3,No,,No,6.0,U,9.0,60.0,55175.91,5.0
9906392,Control,confirm,5,Yes,,No,3.0,M,6.0,64.5,130181.05,5.0
3944863,Control,confirm,5,Yes,,No,4.0,M,7.0,55.5,29259.61,13.0
2619494,Control,confirm,5,Yes,,No,2.0,F,5.0,73.5,476652.85,3.0
8109588,Control,confirm,5,Yes,,No,5.0,F,8.0,55.5,325303.89,23.0
4943507,Control,confirm,5,Yes,,No,5.0,M,8.0,26.5,72640.97,9.0
402019,Control,start,1,No,,No,0.0,M,3.0,59.0,92681.01,11.0
1401817,Control,start,1,No,,No,3.0,F,6.0,48.0,131671.36,19.0
7800474,Control,confirm,5,Yes,,No,1.0,U,4.0,46.0,35359.88,6.0
3696772,Control,start,1,No,,No,1.0,F,4.0,38.0,46182.43,11.0
7135563,Control,confirm,5,Yes,,No,3.0,U,6.0,57.5,338412.02,6.0
5879670,Control,confirm,5,Yes,,No,6.0,M,9.0,61.5,89870.57,35.0
8974088,Control,confirm,5,Yes,,No,6.0,M,9.0,26.0,95543.03,19.0
3926863,Control,confirm,5,Yes,,No,1.0,U,4.0,20.5,56146.3,23.0
5235557,Control,start,1,No,,No,4.0,M,7.0,65.0,709340.47,18.0
6525364,Control,confirm,5,Yes,,No,5.0,M,8.0,32.5,453897.12,15.0
7541656,Control,confirm,5,Yes,,No,1.0,F,4.0,65.5,59234.3,12.0
6707547,Control,confirm,5,Yes,,No,3.0,F,7.0,66.5,79147.57,15.0
2658964,Control,confirm,5,Yes,,No,4.0,M,7.0,65.5,31549.22,15.0
8704203,Control,step_1,2,No,,No,5.0,M,8.0,41.0,364434.43,17.0
9348822,Control,confirm,5,Yes,,No,3.0,M,6.0,56.5,644396.96,28.0
911823,Control,step_3,4,No,,No,5.0,U,8.0,57.0,24850.99,7.0
7828108,Control,step_1,2,No,,No,6.0,U,9.0,27.0,141539.2,7.0
6800982,Control,confirm,5,Yes,,No,2.0,F,5.0,71.5,31278.53,13.0
4602770,Control,confirm,5,Yes,,No,6.0,F,9.0,56.5,36717.5,20.0
423183,Control,confirm,5,Yes,,No,6.0,M,9.0,47.5,959637.47,20.0
3728210,Control,confirm,5,Yes,,No,0.0,F,3.0,32.5,61439.88,16.0
7873226,Control,confirm,5,Yes,,No,2.0,F,5.0,43.5,94231.42,8.0
2319125,Control,step_3,4,No,,No,1.0,U,4.0,24.0,46059.14,5.0
9156514,Control,confirm,5,Yes,,No,0.0,M,3.0,52.5,426649.13,21.0
3398547,Control,confirm,5,Yes,,No,6.0,F,9.0,24.5,26306.04,13.0
1733622,Control,confirm,5,Yes,,No,2.0,U,5.0,32.5,28151.28,11.0
5915017,Control,start,1,No,,No,1.0,M,4.0,59.0,160248.76,5.0
1832920,Control,start,1,No,,No,4.0,F,7.0,67.0,435253.75,16.0
7788341,Control,confirm,5,Yes,,No,5.0,U,8.0,24.5,26515.11,3.0
8164122,Control,step_1,2,No,,No,6.0,M,9.0,71.0,117353.91,11.0
4405562,Control,confirm,5,Yes,,No,5.0,F,8.0,58.5,64601.48,21.0
1520050,Control,confirm,5,Yes,,No,3.0,U,6.0,49.5,26650.22,5.0
4824781,Control,step_3,4,No,,No,2.0,F,5.0,31.0,72370.11,12.0
3437781,Control,confirm,5,Yes,,No,0.0,U,3.0,27.5,24478.07,7.0
8287554,Control,step_2,3,No,,No,6.0,U,9.0,47.0,27383.34,5.0
888682,Control,confirm,5,Yes,,No,0.0,M,3.0,46.5,121037.29,11.0
2466669,Control,confirm,5,Yes,,No,3.0,U,6.0,23.5,52135.59,5.0
9878162,Control,confirm,5,Yes,,No,2.0,U,5.0,43.5,70814.34,4.0
5378149,Control,step_1,2,No,,No,0.0,M,3.0,69.0,43697.77,10.0
9327231,Control,confirm,5,Yes,,No,6.0,U,9.0,36.5,73503.02,5.0
8694329,Control,confirm,5,Yes,,No,2.0,U,5.0,53.5,40432.41,22.0
719113,Control,confirm,5,Yes,,No,0.0,F,3.0,60.5,26948.71,5.0
6815257,Control,confirm,5,Yes,,No,1.0,M,4.0,72.5,92157.08,46.0
918500,Control,confirm,5,Yes,,No,0.0,U,3.0,29.5,53786.31,5.0
5358303,Control,confirm,5,Yes,,No,1.0,F,4.0,53.5,67998.15,13.0
560955,Control,confirm,5,Yes,,No,4.0,U,7.0,56.5,299111.66,7.0
9608860,Control,start,1,No,,No,5.0,U,8.0,31.0,60243.75,4.0
1542198,Control,confirm,5,Yes,,No,2.0,U,5.0,66.5,87730.54,8.0
6071571,Control,confirm,5,Yes,,No,3.0,F,6.0,55.0,45615.56,21.0
9048979,Control,step_1,2,No,,No,0.0,M,3.0,71.0,36016.83,5.0
1199036,Control,confirm,5,Yes,,No,5.0,M,8.0,34.5,38741.69,8.0
6221891,Control,start,1,No,,No,2.0,M,5.0,51.0,634606.56,21.0
3331063,Control,confirm,5,Yes,,No,6.0,M,9.0,55.5,1247663.54,6.0
4185812,Control,confirm,5,Yes,,No,1.0,F,4.0,63.5,34939.23,15.0
6149800,Control,confirm,5,Yes,,No,2.0,F,5.0,54.5,328776.73,11.0
4592284,Control,step_3,4,No,,No,4.0,U,7.0,27.0,45204.81,5.0
9826220,Control,confirm,5,Yes,,No,1.0,U,4.0,59.5,70372.65,6.0
7795722,Control,confirm,5,Yes,,No,0.0,M,3.0,65.5,40976.99,13.0
8357730,Control,confirm,5,Yes,,No,0.0,F,3.0,26.5,42511.34,10.0
9969880,Control,confirm,5,Yes,,No,6.0,M,9.0,38.5,70680.0,8.0
5183929,Control,step_3,4,No,,No,1.0,F,4.0,34.0,46009.44,9.0
5986260,Control,start,1,No,,No,3.0,M,6.0,52.0,68265.11,24.0
227629,Control,confirm,5,Yes,,No,2.0,F,5.0,54.5,34627.74,23.0
1499088,Control,confirm,5,Yes,,No,1.0,F,4.0,60.5,109420.27,12.0
8955406,Control,confirm,5,Yes,,No,6.0,M,9.0,64.5,300207.01,15.0
3952148,Control,confirm,5,Yes,,No,0.0,U,3.0,49.5,41033.59,8.0
7656460,Control,confirm,5,Yes,,No,2.0,U,5.0,69.5,224251.87,8.0
3382714,Control,confirm,5,Yes,,No,5.0,M,8.0,78.5,40920.86,9.0
3519657,Control,confirm,5,Yes,,No,6.0,M,9.0,66.5,7741994.01,18.0
1593316,Control,step_3,4,No,,No,2.0,F,5.0,58.0,287210.73,23.0
5477839,Control,step_3,4,No,,No,1.0,U,4.0,24.0,29398.82,27.0
9130823,Control,confirm,5,Yes,,No,3.0,U,6.0,39.5,285182.41,6.0
6472340,Control,confirm,5,Yes,,No,6.0,M,9.0,71.5,277270.62,22.0
3541892,Control,start,1,No,,No,0.0,F,3.0,57.0,67810.35,10.0
4227725,Control,confirm,5,Yes,,No,5.0,F,8.0,61.5,169878.59,28.0
6399171,Control,step_1,2,No,,No,5.0,M,8.0,58.0,119445.0,19.0
1771091,Control,confirm,5,Yes,,No,4.0,M,7.0,34.5,171549.74,8.0
1494245,Control,step_1,2,No,,No,0.0,F,3.0,62.0,123954.98,11.0
682367,Control,confirm,5,Yes,,No,0.0,M,3.0,62.0,111558.52,13.0
4079649,Control,confirm,5,Yes,,No,4.0,M,7.0,62.5,57575.28,23.0
7686465,Control,confirm,5,Yes,,No,1.0,F,4.0,73.5,78596.86,5.0
5938853,Control,confirm,5,Yes,,No,1.0,M,4.0,40.5,43082.55,12.0
5627324,Control,confirm,5,Yes,,No,4.0,F,7.0,27.5,156309.27,9.0
740744,Control,step_3,4,No,,No,0.0,F,3.0,61.0,156145.28,15.0
174800,Control,confirm,5,Yes,,No,0.0,F,3.0,51.5,243961.1,12.0
1265020,Control,start,1,No,,No,0.0,U,3.0,40.0,44111.21,4.0
4188215,Control,confirm,5,Yes,,No,0.0,U,3.0,32.5,45351.53,8.0
4661343,Control,confirm,5,Yes,,No,0.0,F,4.0,57.5,30208.53,7.0
3647,Control,step_3,4,No,,No,4.0,F,7.0,63.0,154244.15,15.0
9877819,Control,confirm,5,Yes,,No,0.0,M,3.0,39.5,111969.62,9.0
738015,Control,confirm,5,Yes,,No,1.0,F,4.0,36.5,123407.94,15.0
5801058,Control,confirm,5,Yes,,No,0.0,U,3.0,19.5,25062.26,5.0
4289440,Control,confirm,5,Yes,,No,6.0,M,9.0,28.5,251381.19,9.0
2331608,Control,confirm,5,Yes,,No,5.0,M,8.0,69.5,1009576.12,13.0
9483015,Control,confirm,5,Yes,,No,3.0,F,6.0,69.5,32284.61,15.0
5476918,Control,confirm,5,Yes,,No,6.0,U,9.0,50.5,237017.26,8.0
5934113,Control,start,1,No,,No,6.0,M,9.0,62.0,40875.72,10.0
2599844,Control,confirm,5,Yes,,No,5.0,F,8.0,64.5,71711.44,22.0
9679510,Control,step_3,4,No,,No,6.0,U,9.0,37.0,436625.26,8.0
3290487,Control,confirm,5,Yes,,No,1.0,F,4.0,53.5,96527.0,11.0
2402872,Control,confirm,5,Yes,,No,2.0,F,5.0,64.0,91656.7,30.0
4052287,Control,confirm,5,Yes,,No,4.0,U,7.0,41.5,102439.96,6.0
1545233,Control,step_2,3,No,,No,2.0,M,5.0,36.0,43707.11,9.0
1200235,Control,confirm,5,Yes,,No,3.0,F,6.0,25.5,30410.01,8.0
7367695,Control,confirm,5,Yes,,No,0.0,U,3.0,56.0,35962.48,4.0
9094877,Control,confirm,5,Yes,,No,1.0,U,4.0,22.5,25696.24,4.0
5059032,Control,confirm,5,Yes,,No,6.0,M,9.0,23.5,241569.75,9.0
7338206,Control,confirm,5,Yes,,No,5.0,U,8.0,36.5,47292.87,5.0
479709,Control,step_1,2,No,,No,5.0,U,8.0,28.0,47371.16,6.0
9159331,Control,confirm,5,Yes,,No,2.0,M,5.0,33.5,31065.95,16.0
8953501,Control,confirm,5,Yes,,No,4.0,M,7.0,59.0,35353.69,14.0
6784404,Control,start,1,No,,No,0.0,F,3.0,42.0,39885.21,20.0
9153200,Control,step_3,4,No,,No,4.0,F,7.0,59.0,369370.24,5.0
4444409,Control,confirm,5,Yes,,No,6.0,M,9.0,72.0,3026661.21,29.0
2802456,Control,start,1,No,,No,4.0,M,7.0,63.0,1264325.82,14.0
4222945,Control,confirm,5,Yes,,No,4.0,U,7.0,58.5,63332.9,5.0
9076998,Control,confirm,5,Yes,,No,5.0,U,8.0,42.0,1664102.62,6.0
3813623,Control,confirm,5,Yes,,No,3.0,F,6.0,31.5,122693.36,14.0
5800774,Control,step_1,2,No,,No,2.0,F,5.0,74.0,39953.39,20.0
3468813,Control,confirm,5,Yes,,No,3.0,M,6.0,71.5,187583.54,20.0
3798672,Control,confirm,5,Yes,,No,6.0,U,9.0,26.5,26773.44,13.0
4366078,Control,step_1,2,No,,No,5.0,M,8.0,63.0,27347.36,18.0
9400650,Control,confirm,5,Yes,,No,6.0,M,9.0,45.5,42016.17,20.0
3831041,Control,step_3,4,No,,No,6.0,F,9.0,66.0,213585.91,22.0
5044551,Control,confirm,5,Yes,,No,2.0,U,5.0,65.5,26489.58,4.0
7940431,Control,confirm,5,Yes,,No,2.0,U,5.0,63.5,45902.92,8.0
4758203,Control,step_1,2,No,,No,6.0,U,9.0,29.0,43894.9,4.0
3155140,Control,confirm,5,Yes,,No,5.0,U,8.0,25.5,50003.83,6.0
1734560,Control,confirm,5,Yes,,No,4.0,M,7.0,30.5,156480.3,11.0
2473281,Control,step_3,4,No,,No,6.0,F,9.0,74.0,30823.15,10.0
1418730,Control,confirm,5,Yes,,No,2.0,U,5.0,86.5,28873.96,5.0
387839,Control,confirm,5,Yes,,No,4.0,F,7.0,67.5,277975.59,24.0
6267683,Control,start,1,No,,No,0.0,F,3.0,63.0,32005.92,27.0
8742611,Control,confirm,5,Yes,,No,3.0,M,6.0,42.5,121252.09,10.0
8400251,Control,confirm,5,Yes,,No,1.0,F,5.0,58.5,45397.05,10.0
3019910,Control,confirm,5,Yes,,No,4.0,M,7.0,42.5,59206.73,12.0
1912452,Control,confirm,5,Yes,,No,2.0,U,5.0,41.5,43831.51,8.0
5932378,Control,confirm,5,Yes,,No,2.0,M,5.0,52.5,805502.82,36.0
5626150,Control,start,1,No,,No,2.0,F,6.0,69.0,384796.02,15.0
6413910,Control,confirm,5,Yes,,No,3.0,F,6.0,61.5,55497.77,16.0
1838909,Control,confirm,5,Yes,,No,6.0,U,9.0,28.0,72675.63,6.0
4165138,Control,confirm,5,Yes,,No,1.0,M,4.0,40.5,154690.85,14.0
1662418,Control,step_2,3,No,,No,2.0,F,5.0,30.0,88277.26,10.0
1009021,Control,confirm,5,Yes,,No,6.0,U,9.0,27.5,72545.01,7.0
9660731,Control,confirm,5,Yes,,No,6.0,F,9.0,42.5,358154.94,16.0
6407166,Control,confirm,5,Yes,,No,2.0,M,5.0,27.5,189917.17,9.0
8524358,Control,confirm,5,Yes,,No,2.0,F,5.0,65.5,599409.41,19.0
1169482,Control,step_1,2,No,,No,5.0,M,8.0,39.0,100013.66,12.0
1022510,Control,confirm,5,Yes,,No,1.0,M,4.0,68.5,151069.55,14.0
1882953,Control,confirm,5,Yes,,No,6.0,M,9.0,66.5,1912354.27,24.0
6972711,Control,confirm,5,Yes,,No,4.0,M,7.0,44.5,83658.05,17.0
8520434,Control,confirm,5,Yes,,No,1.0,U,4.0,55.5,42317.27,5.0
4576979,Control,step_3,4,No,,No,3.0,U,6.0,65.0,53867.35,4.0
7390255,Control,start,1,No,,No,5.0,M,8.0,24.0,38217.1,5.0
2634727,Control,confirm,5,Yes,,No,1.0,U,4.0,62.5,81970.69,4.0
7544412,Control,confirm,5,Yes,,No,6.0,F,9.0,57.5,96103.21,13.0
1055254,Control,confirm,5,Yes,,No,1.0,U,4.0,30.5,42517.88,9.0
9621245,Control,confirm,5,Yes,,No,2.0,F,5.0,59.5,37539.77,9.0
1768907,Control,confirm,5,Yes,,No,6.0,F,9.0,38.5,107568.29,15.0
6837412,Control,confirm,5,Yes,,No,1.0,U,4.0,63.5,95749.05,5.0
7922438,Control,confirm,5,Yes,,No,3.0,U,6.0,46.5,52794.48,5.0
8629156,Control,confirm,5,Yes,,No,0.0,F,3.0,63.5,72122.06,15.0
3025285,Control,confirm,5,Yes,,No,0.0,U,3.0,49.5,30954.89,5.0
631044,Control,start,1,No,,No,5.0,U,8.0,27.0,30497.76,6.0
2439771,Control,step_3,4,No,,No,6.0,F,9.0,59.0,253752.26,16.0
451897,Control,start,1,No,,No,2.0,M,5.0,57.0,25790.53,18.0
4603282,Control,start,1,No,,No,4.0,F,7.0,25.0,39651.88,12.0
4519913,Control,confirm,5,Yes,,No,4.0,M,7.0,67.5,187990.1,17.0
5288196,Control,confirm,5,Yes,,No,0.0,U,5.0,43.5,38522.25,6.0
1559624,Control,confirm,5,Yes,,No,0.0,U,3.0,27.5,27761.38,3.0
4851986,Control,start,1,No,,No,3.0,U,6.0,27.0,230290.62,7.0
926737,Control,confirm,5,Yes,,No,1.0,U,4.0,51.5,61337.1,7.0
6813831,Control,start,1,No,,No,5.0,M,8.0,65.0,50542.25,17.0
7153152,Control,step_1,2,No,,No,6.0,U,9.0,44.0,207071.7,6.0
9107816,Control,start,1,No,,No,5.0,U,8.0,64.0,206537.64,7.0
6433377,Control,confirm,5,Yes,,No,3.0,M,7.0,49.5,1017451.06,27.0
4954642,Control,confirm,5,Yes,,No,6.0,M,9.0,27.5,142619.26,8.0
8056131,Control,confirm,5,Yes,,No,3.0,F,6.0,41.5,74581.88,22.0
4494718,Control,confirm,5,Yes,,No,6.0,M,9.0,41.5,42864.22,15.0
6982652,Control,confirm,5,Yes,,No,6.0,U,9.0,49.0,35319.24,6.0
5887829,Control,confirm,5,Yes,,No,6.0,U,9.0,50.5,43160.81,6.0
2346854,Control,confirm,5,Yes,,No,1.0,U,4.0,60.5,65636.8,7.0
9783619,Control,confirm,5,Yes,,No,1.0,M,4.0,61.5,24996.39,17.0
7380970,Control,confirm,5,Yes,,No,6.0,M,9.0,62.5,698610.41,6.0
7305657,Control,confirm,5,Yes,,No,3.0,F,6.0,45.5,75734.64,8.0
3304493,Control,confirm,5,Yes,,No,1.0,M,4.0,34.5,37929.69,6.0
5622776,Control,confirm,5,Yes,,No,3.0,U,6.0,50.5,42077.42,4.0
2645926,Control,step_1,2,No,,No,1.0,F,4.0,65.0,34626.59,15.0
302202,Control,start,1,No,,No,1.0,U,4.0,60.0,23803.95,5.0
4914648,Control,confirm,5,Yes,,No,0.0,U,3.0,47.5,54703.14,5.0
2662438,Control,confirm,5,Yes,,No,5.0,F,8.0,51.5,35994.13,12.0
9971000,Control,start,1,No,,No,0.0,F,5.0,77.0,142342.53,17.0
7988764,Control,confirm,5,Yes,,No,3.0,U,6.0,38.5,40235.07,6.0
5264748,Control,confirm,5,Yes,,No,6.0,U,9.0,29.5,186376.54,6.0
9553937,Control,step_3,4,No,,No,5.0,F,8.0,62.0,29209.18,18.0
2107979,Control,confirm,5,Yes,,No,2.0,U,5.0,57.5,25535.24,7.0
5454195,Control,confirm,5,Yes,,No,4.0,U,7.0,46.5,42644.84,4.0
7533947,Control,confirm,5,Yes,,No,2.0,U,5.0,24.0,26993.34,5.0
7458635,Control,confirm,5,Yes,,No,6.0,U,9.0,26.5,158434.49,7.0
9404298,Control,confirm,5,Yes,,No,6.0,F,9.0,25.5,37149.46,12.0
6318309,Control,start,1,No,,No,4.0,M,7.0,22.0,89410.26,25.0
3291778,Control,confirm,5,Yes,,No,6.0,F,9.0,60.0,73589.47,4.0
4541475,Control,confirm,5,Yes,,No,1.0,F,4.0,64.5,211338.03,27.0
4504059,Control,step_3,4,No,,No,3.0,U,6.0,47.0,46713.27,5.0
1266016,Control,step_1,2,No,,No,3.0,M,6.0,45.0,414116.48,12.0
373892,Control,confirm,5,Yes,,No,0.0,M,3.0,25.5,25309.02,8.0
969629,Control,confirm,5,Yes,,No,2.0,M,5.0,26.5,71190.49,10.0
1640513,Control,step_3,4,No,,No,5.0,M,8.0,51.0,33476.57,15.0
5040709,Control,confirm,5,Yes,,No,6.0,M,9.0,60.5,1243556.9,6.0
5332141,Control,confirm,5,Yes,,No,4.0,F,7.0,44.5,77049.14,19.0
5329164,Control,confirm,5,Yes,,No,0.0,F,3.0,66.5,65545.25,16.0
5279359,Control,start,1,No,,No,6.0,F,9.0,72.0,92571.68,23.0
6278883,Control,step_3,4,No,,No,0.0,M,3.0,53.0,77349.82,12.0
3891199,Control,start,1,No,,No,1.0,F,4.0,47.0,131522.4,11.0
7276973,Control,step_3,4,No,,No,3.0,F,6.0,59.0,35092.13,15.0
